code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,module_presentation_length,total_clicks,active_days,activity_rows,assessments_recorded,assessments_submitted,average_score,weighted_score,is_withdrawn,is_successful,is_completed,submission_rate,at_risk,outcome_group
AAA,2013J,305539,F,Wales,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,-54,-3,268,68.0,6.0,26.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
AAA,2013J,306107,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,-107,?,268,987.0,81.0,322.0,5.0,5.0,58.2,54.9,0,1,1,1.0,0,Successful
AAA,2013J,306466,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-58,?,268,1220.0,110.0,378.0,5.0,5.0,82.0,82.6,0,1,1,1.0,0,Successful
AAA,2013J,306897,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-123,?,268,2742.0,189.0,1112.0,5.0,5.0,62.6,60.9,0,1,1,1.0,0,Successful
AAA,2013J,307061,F,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,Pass,-31,?,268,1081.0,87.0,401.0,5.0,5.0,81.2,81.3,0,1,1,1.0,0,Successful
AAA,2013J,307866,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-107,?,268,1476.0,76.0,377.0,4.0,4.0,60.0,43.3,0,1,1,1.0,0,Successful
AAA,2013J,311917,M,South West Region,A Level or Equivalent,60-70%,55<=,0,120,N,Pass,-121,?,268,2230.0,145.0,696.0,5.0,5.0,59.2,60.4,0,1,1,1.0,0,Successful
AAA,2013J,312537,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,Distinction,-79,?,268,12882.0,271.0,1835.0,5.0,5.0,87.8,87.8,0,1,1,1.0,0,Successful
AAA,2013J,312782,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-59,?,268,281.0,46.0,106.0,5.0,5.0,61.8,58.5,0,1,1,1.0,0,Successful
AAA,2013J,318933,F,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Pass,-100,?,268,1281.0,106.0,460.0,5.0,5.0,66.6,66.6,0,1,1,1.0,0,Successful
AAA,2013J,319047,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-47,?,268,6589.0,232.0,1933.0,5.0,5.0,78.4,78.6,0,1,1,1.0,0,Successful
AAA,2013J,321942,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Pass,-67,?,268,10083.0,239.0,2133.0,5.0,5.0,80.4,80.2,0,1,1,1.0,0,Successful
AAA,2013J,324002,M,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Pass,-32,?,268,1901.0,122.0,610.0,5.0,5.0,80.4,80.2,0,1,1,1.0,0,Successful
AAA,2013J,324084,F,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-165,?,268,1961.0,110.0,494.0,5.0,5.0,57.6,57.5,0,1,1,1.0,0,Successful
AAA,2013J,324282,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-32,?,268,133.0,38.0,74.0,5.0,5.0,61.2,64.6,0,1,1,1.0,0,Successful
AAA,2013J,331358,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,-67,53,268,2376.0,45.0,527.0,1.0,1.0,84.0,8.4,1,0,0,1.0,1,Withdrawn
AAA,2013J,332789,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-64,?,268,1655.0,72.0,448.0,5.0,5.0,74.4,75.1,0,1,1,1.0,0,Successful
AAA,2013J,333059,M,Scotland,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-103,?,268,301.0,31.0,136.0,5.0,5.0,65.8,62.6,0,1,1,1.0,0,Successful
AAA,2013J,333323,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,-53,?,268,648.0,36.0,178.0,5.0,5.0,74.4,74.19999999999999,0,1,1,1.0,0,Successful
AAA,2013J,334259,F,London Region,A Level or Equivalent,50-60%,0-35,0,150,N,Fail,-32,?,268,332.0,27.0,122.0,2.0,2.0,53.0,15.5,0,0,1,1.0,0,Unsuccessful
AAA,2013J,334333,F,South West Region,A Level or Equivalent,0-10%,0-35,0,240,Y,Withdrawn,-192,65,268,303.0,33.0,100.0,1.0,1.0,36.0,3.6,1,0,0,1.0,1,Withdrawn
AAA,2013J,335764,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-196,160,268,2286.0,106.0,731.0,3.0,3.0,86.33333333333333,43.2,1,0,0,1.0,1,Withdrawn
AAA,2013J,336207,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-110,?,268,1316.0,111.0,396.0,5.0,5.0,68.2,67.4,0,1,1,1.0,0,Successful
AAA,2013J,339972,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-57,?,268,333.0,33.0,125.0,5.0,5.0,49.8,47.800000000000004,0,1,1,1.0,0,Successful
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,48,?,268,201.0,35.0,113.0,5.0,5.0,64.2,63.8,0,0,1,1.0,0,Unsuccessful
AAA,2013J,342007,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,-71,51,268,880.0,38.0,228.0,1.0,1.0,75.0,7.5,1,0,0,1.0,1,Withdrawn
AAA,2013J,342514,M,Scotland,Lower Than A Level,50-60%,55<=,0,60,N,Pass,-81,?,268,1950.0,98.0,447.0,5.0,5.0,77.2,78.4,0,1,1,1.0,0,Successful
AAA,2013J,342972,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Pass,-60,?,268,838.0,72.0,323.0,5.0,5.0,60.4,61.5,0,1,1,1.0,0,Successful
AAA,2013J,343446,M,Ireland,HE Qualification,70-80%,35-55,0,120,N,Pass,-49,?,268,3644.0,173.0,1217.0,5.0,5.0,78.4,79.6,0,1,1,1.0,0,Successful
AAA,2013J,344282,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-12,?,268,65.0,18.0,53.0,5.0,5.0,49.2,47.4,0,0,1,1.0,0,Unsuccessful
AAA,2013J,345068,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,180,Y,Pass,-37,?,268,547.0,51.0,213.0,5.0,5.0,78.0,79.5,0,1,1,1.0,0,Successful
AAA,2013J,345357,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-18,?,268,2219.0,134.0,737.0,5.0,5.0,80.4,82.0,0,1,1,1.0,0,Successful
AAA,2013J,346025,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-75,?,268,569.0,103.0,272.0,5.0,5.0,82.4,82.4,0,1,1,1.0,0,Successful
AAA,2013J,346843,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,Fail,-44,?,268,164.0,8.0,40.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,Unsuccessful
AAA,2013J,350188,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-49,?,268,761.0,78.0,316.0,5.0,5.0,73.8,73.4,0,1,1,1.0,0,Successful
AAA,2013J,354858,M,South Region,HE Qualification,90-100%,35-55,0,120,N,Withdrawn,-32,5,268,198.0,7.0,46.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-38,?,268,166.0,27.0,88.0,3.0,3.0,57.0,29.3,0,0,1,1.0,0,Unsuccessful
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,-129,?,268,821.0,63.0,242.0,4.0,4.0,69.0,48.8,0,0,1,1.0,0,Unsuccessful
AAA,2013J,365244,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-38,?,268,891.0,78.0,403.0,5.0,5.0,56.4,55.6,0,1,1,1.0,0,Successful
AAA,2013J,365642,M,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-52,?,268,2129.0,148.0,755.0,5.0,5.0,70.0,70.4,0,1,1,1.0,0,Successful
AAA,2013J,366483,M,South West Region,HE Qualification,40-50%,0-35,0,60,N,Pass,-4,?,268,1465.0,129.0,488.0,5.0,5.0,76.8,77.0,0,1,1,1.0,0,Successful
AAA,2013J,368194,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Pass,-123,?,268,437.0,32.0,169.0,5.0,5.0,50.4,49.1,0,1,1,1.0,0,Successful
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,-60,?,268,292.0,25.0,124.0,5.0,5.0,55.6,53.7,0,0,1,1.0,0,Unsuccessful
AAA,2013J,368963,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,180,N,Pass,-19,?,268,677.0,52.0,225.0,5.0,5.0,66.4,67.4,0,1,1,1.0,0,Successful
AAA,2013J,376439,M,North Region,HE Qualification,?,0-35,0,60,N,Distinction,-87,?,268,2342.0,154.0,761.0,5.0,5.0,87.0,87.3,0,1,1,1.0,0,Successful
AAA,2013J,376581,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-64,?,268,2333.0,124.0,627.0,5.0,5.0,72.8,73.0,0,1,1,1.0,0,Successful
AAA,2013J,380953,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-155,?,268,1062.0,97.0,374.0,5.0,5.0,67.8,67.0,0,1,1,1.0,0,Successful
AAA,2013J,383254,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-61,?,268,543.0,91.0,272.0,5.0,5.0,75.6,76.30000000000001,0,1,1,1.0,0,Successful
AAA,2013J,386924,M,Ireland,Lower Than A Level,?,0-35,0,120,N,Pass,-192,?,268,164.0,31.0,96.0,5.0,5.0,67.8,68.9,0,1,1,1.0,0,Successful
AAA,2013J,386952,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-38,?,268,910.0,114.0,357.0,5.0,5.0,68.0,68.8,0,1,1,1.0,0,Successful
AAA,2013J,388722,F,London Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-179,?,268,671.0,57.0,222.0,5.0,5.0,63.8,63.7,0,1,1,1.0,0,Successful
AAA,2013J,388885,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-185,?,268,875.0,50.0,245.0,5.0,5.0,60.6,61.9,0,1,1,1.0,0,Successful
AAA,2013J,390890,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,-31,202,268,639.0,50.0,217.0,3.0,3.0,69.66666666666667,34.3,1,0,0,1.0,1,Withdrawn
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,-58,?,268,363.0,44.0,167.0,5.0,5.0,45.0,43.5,0,0,1,1.0,0,Unsuccessful
AAA,2013J,392931,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,-54,?,268,3003.0,177.0,958.0,5.0,5.0,68.4,69.1,0,1,1,1.0,0,Successful
AAA,2013J,393207,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-38,?,268,876.0,50.0,237.0,5.0,5.0,74.2,74.8,0,1,1,1.0,0,Successful
AAA,2013J,396872,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,180,N,Pass,-23,?,268,996.0,70.0,307.0,5.0,5.0,61.4,61.1,0,1,1,1.0,0,Successful
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,-57,?,268,1183.0,87.0,323.0,5.0,5.0,46.4,45.0,0,0,1,1.0,0,Unsuccessful
AAA,2013J,401869,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-53,?,268,955.0,90.0,352.0,5.0,5.0,65.0,67.0,0,1,1,1.0,0,Successful
AAA,2013J,402470,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-130,?,268,1445.0,83.0,346.0,5.0,5.0,72.6,70.7,0,1,1,1.0,0,Successful
AAA,2013J,404804,M,Wales,Lower Than A Level,20-30%,35-55,0,120,N,Pass,-129,?,268,509.0,26.0,152.0,5.0,5.0,43.8,41.6,0,1,1,1.0,0,Successful
AAA,2013J,405088,M,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-67,?,268,1388.0,87.0,409.0,5.0,5.0,77.2,77.3,0,1,1,1.0,0,Successful
AAA,2013J,405961,M,Scotland,A Level or Equivalent,90-100%,0-35,0,240,Y,Withdrawn,-170,-100,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
AAA,2013J,414117,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-73,?,268,807.0,105.0,322.0,5.0,5.0,76.4,76.0,0,1,1,1.0,0,Successful
AAA,2013J,415969,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,N,Withdrawn,-60,172,268,1359.0,49.0,297.0,3.0,3.0,59.666666666666664,29.1,1,0,0,1.0,1,Withdrawn
AAA,2013J,420087,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,-15,?,268,342.0,27.0,137.0,3.0,3.0,76.0,37.6,0,0,1,1.0,0,Unsuccessful
AAA,2013J,429958,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-58,?,268,411.0,25.0,125.0,5.0,5.0,58.4,58.3,0,1,1,1.0,0,Successful
AAA,2013J,441018,F,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass,-52,?,268,646.0,50.0,245.0,5.0,5.0,59.8,61.0,0,1,1,1.0,0,Successful
AAA,2013J,441888,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-53,?,268,739.0,43.0,272.0,5.0,5.0,70.6,70.0,0,1,1,1.0,0,Successful
AAA,2013J,442442,M,South West Region,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,-32,119,268,1009.0,49.0,295.0,2.0,2.0,40.5,12.3,1,0,0,1.0,1,Withdrawn
AAA,2013J,444677,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,-38,?,268,1241.0,140.0,507.0,5.0,5.0,87.6,86.9,0,1,1,1.0,0,Successful
AAA,2013J,470588,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Withdrawn,-43,73,268,400.0,16.0,81.0,1.0,1.0,86.0,8.6,1,0,0,1.0,1,Withdrawn
AAA,2013J,489455,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-120,?,268,2832.0,131.0,808.0,5.0,5.0,70.6,70.0,0,1,1,1.0,0,Successful
AAA,2013J,494424,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-38,?,268,58.0,2.0,21.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,Unsuccessful
AAA,2013J,495284,M,South East Region,HE Qualification,80-90%,0-35,0,120,N,Pass,-29,?,268,901.0,78.0,231.0,5.0,5.0,66.6,65.0,0,1,1,1.0,0,Successful
AAA,2013J,498857,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-16,?,268,998.0,88.0,342.0,5.0,5.0,73.0,72.6,0,1,1,1.0,0,Successful
AAA,2013J,508818,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-156,?,268,1129.0,61.0,274.0,5.0,5.0,71.8,69.9,0,1,1,1.0,0,Successful
AAA,2013J,512460,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,Pass,-32,?,268,521.0,58.0,235.0,5.0,5.0,72.4,73.2,0,1,1,1.0,0,Successful
AAA,2013J,544103,M,North Western Region,HE Qualification,40-50%,0-35,0,120,N,Pass,-127,?,268,2328.0,112.0,714.0,5.0,5.0,81.0,81.0,0,1,1,1.0,0,Successful
AAA,2013J,550383,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,Pass,-51,?,268,910.0,66.0,236.0,5.0,5.0,72.0,73.0,0,1,1,1.0,0,Successful
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,-43,?,268,224.0,32.0,88.0,5.0,5.0,59.2,58.0,0,0,1,1.0,0,Unsuccessful
AAA,2013J,568601,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Withdrawn,-30,128,268,488.0,17.0,84.0,2.0,2.0,81.5,24.1,1,0,0,1.0,1,Withdrawn
AAA,2013J,572652,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Pass,-158,?,268,780.0,42.0,200.0,5.0,5.0,73.2,73.7,0,1,1,1.0,0,Successful
AAA,2013J,580389,M,Ireland,HE Qualification,90-100%,0-35,0,120,N,Pass,-22,?,268,1271.0,50.0,316.0,5.0,5.0,71.4,70.6,0,1,1,1.0,0,Successful
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,-38,?,268,194.0,19.0,76.0,2.0,2.0,40.0,16.0,0,0,1,1.0,0,Unsuccessful
AAA,2013J,588775,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-17,?,268,7067.0,259.0,1733.0,5.0,5.0,82.8,82.4,0,1,1,1.0,0,Successful
AAA,2013J,591774,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,-46,?,268,605.0,36.0,209.0,5.0,5.0,76.2,73.4,0,1,1,1.0,0,Successful
AAA,2013J,603861,M,North Region,HE Qualification,?,55<=,0,60,N,Withdrawn,-38,241,268,955.0,68.0,241.0,5.0,5.0,63.0,64.0,1,0,0,1.0,1,Withdrawn
AAA,2013J,606143,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail,-43,?,268,406.0,34.0,129.0,2.0,2.0,66.0,18.6,0,0,1,1.0,0,Unsuccessful
AAA,2013J,704156,M,South Region,HE Qualification,90-100%,55<=,0,120,N,Pass,-29,?,268,3064.0,131.0,742.0,5.0,5.0,66.0,66.3,0,1,1,1.0,0,Successful
AAA,2013J,705379,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,120,N,Distinction,-57,?,268,5680.0,226.0,1441.0,5.0,5.0,80.8,80.7,0,1,1,1.0,0,Successful
AAA,2013J,721259,F,South Region,Lower Than A Level,50-60%,55<=,0,120,N,Withdrawn,-73,23,268,1228.0,27.0,282.0,1.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
AAA,2013J,749412,M,South Region,Lower Than A Level,70-80%,55<=,0,60,N,Pass,-138,?,268,4007.0,187.0,1177.0,5.0,5.0,72.0,70.2,0,1,1,1.0,0,Successful
AAA,2013J,760729,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,60,N,Distinction,-67,?,268,7288.0,229.0,1829.0,5.0,5.0,81.2,81.5,0,1,1,1.0,0,Successful
AAA,2013J,905042,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-91,?,268,3004.0,166.0,875.0,5.0,5.0,76.4,78.0,0,1,1,1.0,0,Successful
AAA,2013J,949618,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-59,?,268,1357.0,94.0,559.0,5.0,5.0,61.8,60.3,0,1,1,1.0,0,Successful
AAA,2013J,958987,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Pass,-67,?,268,1216.0,102.0,391.0,5.0,5.0,77.2,77.2,0,1,1,1.0,0,Successful
AAA,2013J,968578,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-170,?,268,870.0,66.0,268.0,5.0,5.0,72.0,73.4,0,1,1,1.0,0,Successful
AAA,2013J,969076,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,N,Withdrawn,-42,173,268,1980.0,135.0,746.0,4.0,4.0,59.75,39.6,1,0,0,1.0,1,Withdrawn
AAA,2013J,971027,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-62,?,268,3098.0,158.0,760.0,5.0,5.0,68.0,67.19999999999999,0,1,1,1.0,0,Successful
AAA,2013J,978739,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-108,?,268,5988.0,176.0,1143.0,5.0,5.0,56.6,56.5,0,1,1,1.0,0,Successful
AAA,2013J,1035023,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-87,?,268,1896.0,150.0,572.0,5.0,5.0,70.0,69.9,0,1,1,1.0,0,Successful
AAA,2013J,1105478,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Pass,-144,?,268,1695.0,125.0,512.0,5.0,5.0,82.6,81.2,0,1,1,1.0,0,Successful
AAA,2013J,1352868,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,-63,203,268,641.0,36.0,174.0,2.0,2.0,65.5,19.6,1,0,0,1.0,1,Withdrawn
AAA,2013J,1401935,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-35,?,268,240.0,24.0,85.0,2.0,2.0,35.0,9.5,0,0,1,1.0,0,Unsuccessful
AAA,2013J,1402638,F,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,Pass,-195,?,268,910.0,75.0,310.0,5.0,5.0,75.2,75.0,0,1,1,1.0,0,Successful
AAA,2013J,1414443,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,Fail,-169,?,268,1907.0,43.0,397.0,2.0,2.0,59.0,17.8,0,0,1,1.0,0,Unsuccessful
AAA,2013J,1456619,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,-87,27,268,467.0,22.0,138.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
AAA,2013J,1465690,M,West Midlands Region,HE Qualification,40-50%,35-55,0,120,N,Pass,-38,?,268,3460.0,165.0,994.0,5.0,5.0,81.8,80.9,0,1,1,1.0,0,Successful
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,20,?,268,939.0,47.0,230.0,5.0,5.0,61.6,62.2,0,0,1,1.0,0,Unsuccessful
AAA,2013J,1488959,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-30,?,268,3493.0,155.0,721.0,5.0,5.0,61.8,60.2,0,1,1,1.0,0,Successful
AAA,2013J,1518989,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-102,?,268,4202.0,133.0,1183.0,5.0,5.0,73.0,72.2,0,1,1,1.0,0,Successful
AAA,2013J,1618738,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-95,?,268,723.0,19.0,147.0,5.0,5.0,79.6,77.9,0,1,1,1.0,0,Successful
AAA,2013J,1620151,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,-95,?,268,998.0,44.0,218.0,2.0,2.0,77.5,22.5,0,0,1,1.0,0,Unsuccessful
AAA,2013J,1626710,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,-195,?,268,6025.0,215.0,1681.0,5.0,5.0,84.6,84.9,0,1,1,1.0,0,Successful
AAA,2013J,1640609,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-191,?,268,5061.0,227.0,1433.0,5.0,5.0,85.0,85.3,0,1,1,1.0,0,Successful
AAA,2013J,1686521,F,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,-124,37,268,643.0,29.0,201.0,1.0,1.0,68.0,6.8,1,0,0,1.0,1,Withdrawn
AAA,2013J,1729319,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,-106,?,268,2756.0,124.0,765.0,5.0,5.0,78.2,77.5,0,1,1,1.0,0,Successful
AAA,2013J,1746134,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-30,?,268,1759.0,75.0,534.0,5.0,5.0,83.8,84.0,0,1,1,1.0,0,Successful
AAA,2013J,1758449,M,South Region,Lower Than A Level,30-40%,35-55,0,75,N,Withdrawn,-198,103,268,2756.0,75.0,650.0,2.0,2.0,61.0,17.9,1,0,0,1.0,1,Withdrawn
AAA,2013J,1763015,F,Scotland,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,-58,-2,268,420.0,3.0,30.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
AAA,2013J,1765788,M,South East Region,HE Qualification,70-80%,55<=,0,60,N,Pass,-43,?,268,7057.0,224.0,1712.0,5.0,5.0,66.2,67.5,0,1,1,1.0,0,Successful
AAA,2013J,1801229,M,Ireland,HE Qualification,?,35-55,0,60,N,Pass,-106,?,268,1443.0,86.0,371.0,5.0,5.0,76.8,76.69999999999999,0,1,1,1.0,0,Successful
AAA,2013J,1801641,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-32,?,268,459.0,41.0,134.0,5.0,5.0,77.4,77.8,0,1,1,1.0,0,Successful
AAA,2013J,1847830,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-164,?,268,6518.0,238.0,1623.0,5.0,5.0,71.0,69.1,0,1,1,1.0,0,Successful
AAA,2013J,1860318,M,South West Region,Lower Than A Level,40-50%,35-55,0,300,Y,Pass,-53,?,268,5975.0,228.0,1328.0,5.0,5.0,62.6,62.8,0,1,1,1.0,0,Successful
AAA,2013J,1889511,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-42,?,268,1754.0,99.0,575.0,5.0,5.0,72.0,71.2,0,1,1,1.0,0,Successful
AAA,2013J,1889577,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,-81,?,268,931.0,63.0,307.0,5.0,5.0,73.6,73.2,0,1,1,1.0,0,Successful
AAA,2013J,1894188,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-57,?,268,4294.0,120.0,490.0,5.0,5.0,70.4,69.7,0,1,1,1.0,0,Successful
AAA,2013J,1938355,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-102,?,268,1992.0,147.0,607.0,5.0,5.0,73.0,71.2,0,1,1,1.0,0,Successful
AAA,2013J,1942396,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,Y,Pass,-29,?,268,470.0,47.0,164.0,5.0,5.0,53.6,54.9,0,1,1,1.0,0,Successful
AAA,2013J,1970390,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,-108,240,268,11139.0,219.0,2007.0,5.0,5.0,83.6,83.8,1,0,0,1.0,1,Withdrawn
AAA,2013J,1976139,M,Ireland,Lower Than A Level,50-60%,35-55,0,120,N,Pass,-195,?,268,1216.0,60.0,354.0,4.0,4.0,67.25,50.3,0,1,1,1.0,0,Successful
AAA,2013J,2011876,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,-32,?,268,1401.0,81.0,419.0,5.0,5.0,76.0,75.6,0,1,1,1.0,0,Successful
AAA,2013J,2012966,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-102,?,268,519.0,39.0,148.0,5.0,5.0,78.4,79.1,0,1,1,1.0,0,Successful
AAA,2013J,2051699,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-137,?,268,1734.0,94.0,441.0,5.0,5.0,66.6,67.3,0,1,1,1.0,0,Successful
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-74,?,268,2386.0,145.0,738.0,5.0,5.0,61.2,62.1,0,0,1,1.0,0,Unsuccessful
